조사일,수온,pH,DO,투명도,탁도,Chl_a,유해남조류_세포수,Microcystis,Anabaena,Oscillatoria,Aphanizomenon,acc_temp_7d,TSI_Chla,TSI_SD,microcystis_ratio,anabaena_ratio,oscillatoria_ratio,aphanizomenon_ratio,수위,저수량,저수율,유입량,방류량,강우량,level_change_7d,rain_7d_sum,inflow_7d_sum,outflow_7d_sum,residence_proxy,nutrient_stagnation_index,loc_encoded,alert_encoded,log_target,next_log_cells
2025-01-06,9.0,7.1,9.0,2.6,3.5,4.2,130,130,0,0,0,88.0,44.678179193088255,46.231080077154644,0.9923664122137404,0.0,0.0,0.0,73.13,986.6786,66.22,3.4313,12.02,33.032,-0.17560000000000286,229.88800000000046,4.268999999999972,110.563,75.78176651305684,8.796750463863427,0,0,2.1172712956557644,0.0
2025-01-13,7.8,6.9,9.3,2.7,2.6,4.2,0,0,0,0,0,78.9,44.678179193088255,45.687241950921816,0.0,0.0,0.0,0.0,72.9519,976.2868,65.52,0.073,17.135,33.299,-0.1781000000000006,231.17600000000044,1.3088999999999715,110.90100000000001,53.834397573752405,2.7040532828124317,0,0,0.0,0.0
2025-01-20,7.3,6.8,9.5,3.0,2.6,4.9,0,0,0,0,0,70.7,46.190397362193664,44.168996920292535,0.0,0.0,0.0,0.0,72.7708,965.7867,64.82,0.0,14.376,33.182,-0.1811000000000007,232.62800000000047,0.06629999999997158,111.099,62.81130983350677,0.1375858517916611,0,0,0.0,0.0
2025-01-31,6.7,6.8,11.7,3.25,2.0,4.55,0,0,0,0,0,63.7,45.46339815536565,43.01558150271688,0.0,0.0,0.0,0.0,72.4909,949.6907,63.74,1.0128,15.628,32.788,-0.1694000000000102,228.93300000000045,9.284899999999972,116.40699999999998,57.11394635554486,18.104712765848696,0,0,0.0,0.0
2025-02-03,6.4,6.8,10.2,3.5,1.6,4.2,0,0,0,0,0,57.800000000000004,44.678179193088255,41.94768562398174,0.0,0.0,0.0,0.0,72.4215,945.7247,63.47,0.1608,20.769,32.994,-0.1617000000000104,229.14500000000046,7.047699999999972,122.015,43.44364463227526,13.128034926634937,0,0,0.0,0.0
2025-02-10,5.4,6.8,11.1,4.7,1.5,5.6,0,0,0,0,0,52.5,47.50034032384023,37.69962424940225,0.0,0.0,0.0,0.0,72.2438,935.6146,62.79,0.0273,22.634,32.745,-0.17770000000000152,230.63700000000046,1.8084999999999718,113.623,39.587653380722685,3.638946934733817,0,0,0.0,0.0
2025-02-17,5.6,6.7,11.5,3.6,1.3,6.1,0,0,0,0,0,48.2,48.339312845268594,41.54174328689166,0.0,0.0,0.0,0.0,72.0696,925.7667,62.13,0.0663,15.294,33.044,-0.17419999999999902,231.25400000000045,7.933299999999972,117.27199999999999,56.81641708604394,15.511764054044889,0,0,0.0,0.0
2025-02-24,5.1,6.9,12.2,2.5,1.4,6.3,0,0,0,0,0,44.300000000000004,48.65579190362935,46.796250553693426,0.0,0.0,0.0,0.0,71.888,915.5667,61.45,0.0,13.868,32.603,-0.18159999999998888,229.47400000000044,0.0,111.41999999999999,61.5796811945117,0.0,0,0,0.0,0.0
2025-03-04,5.3,7.1,12.0,3.1,2.0,6.8,0,0,0,0,0,41.8,49.405010825506025,43.696495573413245,0.0,0.0,0.0,0.0,71.8099,911.2009,61.15,3.5201,63.691,32.965,-0.05110000000000525,227.00000000000045,31.832099999999972,193.955,14.085435377409532,37.06438254981923,0,0,0.0,0.0
2025-03-10,6.2,7.0,12.3,3.8,1.4,2.4,0,0,0,0,0,40.7,39.18834831344176,40.76263462838698,0.0,0.0,0.0,0.0,71.941,918.5366,61.65,0.0,40.15,33.075,0.1787000000000063,231.43000000000046,5.566299999999972,347.059,22.321667071688942,3.70112196208113,0,0,0.0,0.0
2025-03-17,7.1,7.4,12.3,3.8,1.1,4.9,0,0,0,0,0,41.099999999999994,46.190397362193664,40.76263462838698,0.0,0.0,0.0,0.0,71.898,916.1266,61.49,0.0,21.301,32.972,-0.043000000000006366,230.58900000000045,2.0286999999999713,202.695,41.08006815837855,2.296550746459139,0,0,0.0,0.0
2025-03-24,10.3,7.1,11.8,2.3,1.5,2.1,0,0,0,0,0,45.0,37.878405351795195,47.997779538505156,0.0,0.0,0.0,0.0,71.7888,910.0236,61.08,0.0,22.14,35.056,-0.1092000000000013,233.05500000000046,5.395499999999972,162.419,39.32686257562662,7.694627017054295,0,0,0.0,1.568201724066995
2025-03-31,8.4,7.0,11.6,3.8,2.1,2.7,36,0,0,0,36,48.0,40.34379989323088,40.76263462838698,0.0,0.0,0.0,0.972972972972973,71.6649,903.1286,60.61,0.0,23.621,33.327,-0.1238999999999919,233.95200000000045,0.5316999999999715,154.15,36.68123146907112,0.8017549365130106,0,0,1.568201724066995,0.0
2025-04-08,10.3,7.2,11.9,3.0,1.4,1.8,0,0,0,0,0,52.7,36.36618718268979,44.168996920292535,0.0,0.0,0.0,0.0,71.4762,892.6883,59.91,0.0,17.565,32.887,-0.1647999999999996,223.99700000000044,7.490199999999971,118.50999999999999,48.084476164826285,14.038844694167826,0,0,0.0,0.0
2025-04-14,11.0,8.1,11.5,2.3,1.8,6.8,0,0,0,0,0,58.6,49.405010825506025,47.997779538505156,0.0,0.0,0.0,0.0,71.347,885.5821,59.44,4.6288,26.864,32.58,-0.15320000000001244,229.60200000000046,21.29269999999997,132.034,31.782303330462245,36.74884995865721,0,0,0.0,1.7403626894942439
2025-04-21,12.6,8.2,11.2,3.0,1.4,3.3,54,0,0,0,54,65.9,42.31237941571459,44.168996920292535,0.0,0.0,0.0,0.9818181818181818,71.2099,878.079,58.93,0.0,16.79,31.896,-0.13709999999998956,231.50500000000045,3.575299999999972,144.663,49.35801011804384,5.682292871216403,0,0,1.7403626894942439,0.0
2025-04-28,12.7,8.0,11.1,3.0,1.4,3.2,0,0,0,0,0,72.4,42.01050944419373,44.168996920292535,0.0,0.0,0.0,0.0,71.125,873.452,58.62,0.0,16.5,33.26,-0.08490000000000464,233.16200000000046,17.70429999999997,179.611,49.911542857142855,22.85558463548733,0,0,0.0,0.0
2025-05-07,14.4,8.0,10.6,3.0,2.0,2.6,0,0,0,0,0,79.7,39.97356727571915,44.168996920292535,0.0,0.0,0.0,0.0,70.9846,865.8329,58.11,0.0,46.011,57.479,-0.09420000000000073,386.9680000000005,41.39759999999997,327.85299999999995,18.41766607815192,48.713396188570606,0,0,0.0,0.0
2025-05-12,14.7,7.9,10.3,3.7,2.1,3.2,0,0,0,0,0,84.10000000000001,42.01050944419373,41.14692406884092,0.0,0.0,0.0,0.0,70.8789,860.1236,57.73,0.0,51.8,56.73,-0.13410000000000366,396.33400000000046,17.62859999999997,312.454,16.290219696969697,22.289757196909264,0,0,0.0,0.0
2025-05-19,15.3,8.3,10.1,3.5,1.7,3.3,0,0,0,0,0,91.0,42.31237941571459,41.94768562398174,0.0,0.0,0.0,0.0,70.9251,862.6162,57.89,0.0,84.468,58.925,0.04619999999999891,411.29600000000045,37.05889999999997,440.14700000000005,10.092855805681658,34.55124331436007,0,0,0.0,1.863322860120456
2025-05-26,17.0,8.2,10.0,5.7,1.2,3.2,72,0,0,0,72,97.7,42.01050944419373,34.91988242054833,0.0,0.0,0.0,0.9863013698630136,70.6985,850.4326,57.08,0.0,25.785,58.968,-0.2266000000000048,412.15800000000047,1.608899999999968,271.142,31.7503304088109,2.43667278920559,0,0,1.863322860120456,1.7558748556724915
2025-06-02,19.1,8.4,10.2,5.5,1.2,3.2,56,0,0,0,56,105.80000000000001,42.01050944419373,35.43457999084429,0.0,0.0,0.0,0.9824561403508771,70.2249,825.3096,55.39,0.0,19.725,77.684,-0.4735999999999905,447.13700000000046,3.058299999999968,156.363,39.82193486127865,8.68996579310249,0,0,1.7558748556724915,1.8325089127062364
2025-06-09,22.1,8.5,9.8,2.5,1.2,4.9,67,0,0,0,67,115.3,46.190397362193664,46.796250553693426,0.0,0.0,0.0,0.9852941176470589,69.5052,788.0162,52.89,0.0,15.026,77.823,-0.7197000000000031,543.7380000000005,0.0,112.102,49.17110944714839,0.0,0,0,1.8325089127062364,2.0492180226701815
2025-06-16,23.3,8.6,9.7,3.6,1.2,6.3,111,0,0,0,111,125.89999999999999,48.65579190362935,41.54174328689166,0.0,0.0,0.0,0.9910714285714286,69.3958,782.4408,52.51,9.7324,151.038,261.574,-0.10940000000000794,1018.2260000000006,119.27119999999996,953.6950000000002,5.146350254541627,127.20820460063162,0,0,2.0492180226701815,1.9590413923210936
2025-06-23,25.5,8.1,8.3,1.8,4.2,5.7,90,0,0,0,90,137.0,47.67397317518535,51.529994158760466,0.0,0.0,0.0,0.989010989010989,69.97,811.9792,54.5,0.0,369.403,252.358,0.5742000000000047,1823.6830000000004,112.12969999999994,2165.5640000000003,2.1921507115223147,94.38402358993315,0,0,1.9590413923210936,2.0755469613925306
2025-06-30,25.1,7.9,7.0,2.2,1.9,4.7,118,72,0,0,46,147.4,45.78158821050409,48.638329437150865,0.6050420168067226,0.0,0.0,0.3865546218487395,69.6511,795.4902,53.39,0.0,83.38,76.187,-0.3188999999999993,1059.3850000000004,23.082799999999946,868.5409999999999,9.427473334913486,28.122391098292034,0,0,2.0755469613925306,2.8808135922807914
2025-07-07,26.0,8.0,5.6,3.3,1.7,6.8,759,590,0,0,169,158.1,49.405010825506025,42.795577229312215,0.7763157894736842,0.0,0.0,0.22236842105263158,69.5452,790.061,53.02,0.3646,23.11,46.102,-0.10590000000000543,320.88900000000046,0.4750999999999431,258.05,32.76901700539196,0.5885132750433583,0,0,2.8808135922807914,2.7558748556724915
2025-07-14,26.0,8.1,5.3,3.4,2.2,4.7,569,30,0,0,539,167.10000000000002,45.78158821050409,42.365396030325314,0.05263157894736842,0.0,0.0,0.9456140350877194,69.1723,771.1271,51.75,6.8218,20.209,45.835,-0.37289999999998713,322.89000000000044,21.626999999999942,103.749,36.35848460559197,66.66547680646107,0,0,2.7558748556724915,3.997779430865604
2025-07-21,24.7,7.9,5.1,2.4,5.4,7.6,9948,7760,0,0,2188,172.7,50.49613430593732,47.3844954947303,0.7799778872248467,0.0,0.0,0.21992160016082019,73.56,1012.0365,67.92,1.5731,290.857,47.015,4.387699999999995,324.66300000000047,186.23169999999993,3112.9660000000003,3.467576587164262,19.41657115623615,0,1,3.997779430865604,3.490941205356787
2025-07-28,26.9,7.8,4.5,2.9,3.3,3.8,3096,2842,110,0,144,177.5,43.69636046464426,44.65751827993911,0.9176622537939942,0.03551824346141427,0.0,0.046496609622215045,72.516,951.1276,63.83,0.0,33.276,237.825,-1.043999999999997,1256.3040000000005,0.25499999999994316,551.338,27.74908390710701,0.5800026795185715,0,1,3.490941205356787,4.245167068822079
2025-08-04,26.9,8.5,5.6,1.1,4.2,20.0,17585,3273,348,0,13964,181.1,59.98813360356465,58.62658030901968,0.18611395428181507,0.0197884680996247,0.0,0.7940407142044809,72.4774,948.9185,63.69,19.7962,129.492,49.572,-0.03860000000000241,341.8140000000005,60.49219999999994,316.24399999999997,7.271851914293597,65.17721643529904,0,1,4.245167068822079,4.046495164334709
2025-08-11,27.6,8.1,4.9,1.2,3.7,15.8,11129,10610,0,340,179,183.2,57.67569751172296,57.37274636659912,0.9532794249775381,0.0,0.030548068283917342,0.016082659478885895,72.1459,930.0724,62.42,4.9376,53.868,157.308,-0.33150000000000546,1503.4500000000005,15.485899999999944,1285.324,16.951089888459574,18.09985381210327,0,1,4.046495164334709,3.9966429913554724
2025-08-13,28.1,8.4,5.6,1.3,3.4,14.7,9922,9413,0,380,129,186.2,56.96778391402782,56.21933094902345,0.9486042527461453,0.0,0.038294870502872114,0.013000100775975007,72.1138,928.2595,62.3,1.7964,39.326,49.651,-0.23319999999999652,1194.5230000000004,11.954199999999943,1041.529,23.018883598670833,13.697045210828607,0,1,3.9966429913554724,4.066773037085025
2025-08-18,28.3,8.0,3.8,1.3,3.9,9.1,11661,10678,0,871,112,188.5,52.26317199665871,56.21933094902345,0.9156233922140284,0.0,0.07468701766420854,0.009603841536614645,71.95,919.0415,61.68,0.0,20.914,49.51,-0.19589999999999463,347.4340000000004,4.785599999999944,219.761,41.93855526147668,7.531584611412263,0,1,4.066773037085025,4.458456540444431
2025-08-21,29.4,8.1,4.3,1.5,7.0,12.4,28737,28620,0,0,117,191.9,55.298602396313825,54.15724779216135,0.9958939383394808,0.0,0.0,0.004071264527802909,71.8169,911.5917,61.18,0.0,20.496,47.853,-0.2787999999999897,344.95500000000044,2.6000999999999435,163.862,42.407503721622625,5.44041377333759,0,1,4.458456540444431,4.354914786058673
2025-08-25,28.9,7.9,3.7,2.3,4.9,10.1,22641,19588,0,2737,316,196.1,53.28597250794117,47.997779538505156,0.8651179224450137,0.0,0.12088154756646939,0.01395636427877396,71.6228,900.793,60.46,0.0,15.078,47.895,-0.3272000000000048,337.60800000000046,1.1333999999999431,126.39999999999999,56.026433636024386,3.003492207221204,0,1,4.354914786058673,4.096388546687367
2025-08-28,28.8,8.2,3.8,1.7,4.4,12.4,12484,11136,0,1059,289,198.0,55.298602396313825,52.35364690219413,0.8919503404084902,0.0,0.08482178614337205,0.02314777733279936,71.551,896.818,60.19,0.0525,25.39,47.865,-0.265900000000002,335.32800000000043,18.201399999999943,164.338,33.98325123152709,36.91492009822297,0,1,4.096388546687367,3.9327780700605506
2025-09-01,28.9,8.1,3.7,1.6,5.7,7.4,8565,7971,0,308,286,200.0,50.23451880206132,53.22724770256895,0.9305393415830026,0.0,0.035956105533504555,0.03338781228111137,71.3987,888.4215,59.63,21.7629,29.285,37.113,-0.22409999999999286,328.1860000000005,43.38859999999994,184.999,29.335364041604755,76.557030304464,0,1,3.9327780700605506,3.8968567727372045
2025-09-04,28.0,8.0,3.5,2.1,4.5,6.4,7885,7139,18,625,103,200.4,48.8102832854868,49.30868286244967,0.9052751711894497,0.002282525995434948,0.07925437484149125,0.013061120973877759,71.488,893.339,59.96,1.0545,50.58,37.817,-0.06300000000000239,297.2080000000005,37.25779999999994,256.941,17.319484296238855,42.9296475643655,0,1,3.8968567727372045,3.8401688492407557
2025-09-08,27.9,8.2,3.4,2.0,4.3,4.3,6920,6682,0,215,23,200.2,44.90901337268226,50.011749128131186,0.9654674180031787,0.0,0.031064875018060975,0.003323219187978616,71.8292,912.2786,61.23,0.3021,182.35,37.997,0.430499999999995,264.68200000000047,48.85379999999994,540.8050000000001,4.975612762476138,23.86600620444626,0,1,3.8401688492407557,4.170906808930748
2025-09-15,27.8,8.5,5.1,2.0,5.1,6.6,14821,12888,0,1672,261,199.7,49.11215325700765,50.011749128131186,0.8695182836324382,0.0,0.1128052894346242,0.017608959654567536,72.3989,944.4353,63.38,0.0,105.194,37.991,0.5696999999999974,265.27700000000044,45.91089999999994,637.461,8.893490216019737,19.075723997706994,0,1,4.170906808930748,4.104964845527823
2025-09-22,26.2,7.7,5.5,2.0,4.7,4.3,12733,10679,0,1760,294,196.5,44.90901337268226,50.011749128131186,0.8386210146065651,0.0,0.1382126590230878,0.02308779645044762,73.4918,1007.9893,67.65,0.0,125.07,36.155,1.0929000000000002,263.49800000000045,70.79069999999996,999.076,7.995473149837392,18.65179033253475,0,1,4.104964845527823,4.060660073974015
2025-09-25,26.0,7.9,6.1,2.5,4.3,9.0,11498,9369,0,1865,264,193.60000000000002,52.15477310366832,46.796250553693426,0.8147665014349074,0.0,0.16218801634924776,0.02295851813201148,73.652,1017.5112,68.29,17.2494,80.727,65.556,0.9261999999999944,281.27200000000045,63.65229999999995,910.011,12.450122970376986,19.652462731624553,0,1,4.060660073974015,3.924692703020186
2025-09-29,25.7,7.5,6.2,2.7,3.4,4.8,8407,7180,0,1010,217,190.5,45.988122154734825,45.687241950921816,0.8539486203615604,0.0,0.12012369172216936,0.025808753568030446,73.6409,1016.8497,68.24,0.1676,95.542,32.889,0.14910000000000423,501.3380000000004,40.00849999999994,603.889,10.53271840235338,33.159441439669074,0,1,3.924692703020186,3.9976921179417264
2025-10-01,25.5,7.5,5.8,2.0,2.9,6.4,9946,8711,0,770,465,187.1,48.8102832854868,50.011749128131186,0.8757414295767568,0.0,0.07741027445460943,0.046747763144666735,73.7588,1023.8883,68.72,0.0,65.979,32.151,0.12879999999999825,500.5420000000004,34.06329999999994,589.522,15.286706281073172,28.872950217942744,0,1,3.9976921179417264,4.1223797320691125
2025-10-10,24.3,7.4,6.3,2.7,3.0,10.4,13254,9414,0,2042,1798,183.39999999999998,53.57311495830528,45.687241950921816,0.710222557525462,0.0,0.15405507355714826,0.13564692568841946,75.0551,1103.1554,74.04,0.0,110.185,31.507,1.2240999999999929,220.21900000000048,43.49009999999994,1087.612,9.921800602599273,8.797759286044988,0,1,4.1223797320691125,3.941063988219902
2025-10-13,23.9,7.2,5.2,2.6,3.4,8.2,8730,6490,0,1505,735,179.4,51.24155605339074,46.231080077154644,0.7433283701752377,0.0,0.17237429847669225,0.0841827969304776,75.2474,1115.2074,74.85,32.6057,111.622,74.252,1.1984999999999957,262.94800000000043,53.43159999999994,1118.027,9.902216263252296,12.555311316706394,0,1,3.941063988219902,4.0036328370044085
2025-10-20,22.8,7.3,6.4,2.0,2.6,11.7,10083,7521,0,2495,67,174.4,54.7285665380944,50.011749128131186,0.7458349861166204,0.0,0.24742165807219357,0.006644188813962713,76.084,1168.5201,78.42,0.0,183.332,219.986,0.8366000000000042,1478.8330000000005,68.55249999999995,2095.879,6.339214569363974,48.346947645763045,0,1,4.0036328370044085,3.873494982256169
2025-10-27,21.2,7.1,7.0,2.4,3.1,22.1,7472,7214,0,32,226,169.39999999999998,60.967616339617564,47.3844954947303,0.9653418974976582,0.0,0.004282082162451492,0.030242205272313662,75.067,1103.899,74.09,0.0,45.109,32.164,-1.0170000000000101,1294.6350000000004,0.05499999999994316,546.706,23.941074410635665,0.13000574213159327,0,1,3.873494982256169,3.97048634884765
2025-11-03,19.5,7.4,8.1,2.0,3.5,21.0,9342,9232,0,30,80,162.89999999999998,60.46676511406678,50.011749128131186,0.9881194477148667,0.0,0.003210960077063042,0.008562560205501444,75.109,1106.5258,74.26,0.0,32.367,32.367,0.04200000000000159,221.93400000000048,2.859999999999943,252.337,33.16228009710193,2.505481789079324,0,1,3.97048634884765,3.884512159190394
2025-11-10,18.7,7.5,8.6,2.1,3.0,28.1,7664,7618,0,0,46,155.9,63.32389954389246,49.30868286244967,0.9938682322243966,0.0,0.0,0.006001304631441618,75.047,1102.6494,74.0,0.0,20.99,33.138,-0.06199999999999761,228.76800000000043,4.300099999999944,183.901,50.14321964529332,5.320280997939378,0,1,3.884512159190394,3.393399695293102
2025-11-17,17.4,7.5,8.0,2.8,1.7,13.3,2473,2473,0,0,0,147.79999999999998,55.98596518558382,45.163184198419515,0.9995957962813258,0.0,0.0,0.0,74.943,1096.1647,73.57,0.1855,16.066,32.715,-0.1039999999999992,230.20600000000044,0.2224999999999436,155.151,64.23090941052385,0.32802117821843674,0,1,3.393399695293102,3.04493154614916
2025-11-24,16.2,7.5,8.0,4.1,1.1,9.3,1108,1108,0,0,0,139.7,52.47644126556186,39.66767770883513,0.9990982867448152,0.0,0.0,0.0,74.832,1089.2679,73.11,0.0,19.15,32.793,-0.1110000000000042,230.27900000000045,0.0,150.45600000000002,54.057960297766755,0.0,0,1,3.04493154614916,2.230448921378274
2025-12-01,15.1,7.7,9.0,3.6,1.2,9.8,169,152,0,0,17,130.89999999999998,52.990171203486724,41.54174328689166,0.8941176470588236,0.0,0.0,0.1,74.7619,1084.9254,72.81,0.0,18.956,33.212,-0.0700999999999965,230.74000000000046,13.888399999999944,180.479,54.36587492483464,17.65829333421494,0,0,2.230448921378274,2.0453229787866576
2025-12-08,13.4,7.5,8.8,3.6,1.3,9.0,110,110,0,0,0,121.5,52.15477310366832,41.54174328689166,0.990990990990991,0.0,0.0,0.0,74.629,1076.7202,72.26,0.0,21.705,32.474,-0.13289999999999225,227.80100000000044,0.46019999999994315,132.832,47.42216251926889,0.7833255140772555,0,0,2.0453229787866576,2.24551266781415
2025-12-15,12.1,7.7,9.5,3.6,1.2,9.1,175,170,0,0,5,112.4,52.26317199665871,41.54174328689166,0.9659090909090909,0.0,0.0,0.028409090909090908,74.5269,1070.4411,71.84,0.312,25.358,33.247,-0.10210000000000719,231.71000000000046,11.323099999999943,159.034,40.611620760300475,16.394488052538787,0,0,2.24551266781415,1.7481880270062005
2016-04-04,8.7,8.2,12.8,2.2,2.0,5.8,0,0,0,0,0,8.7,47.84458617118879,48.638329437150865,0.0,0.0,0.0,0.0,67.29,664.255,44.6,1.5744,14.068,19.333,-0.04999999999999716,135.579,7.0427,109.22999999999996,44.08382001592779,8.662271825274429,1,0,0.0,0.0
2016-04-11,10.0,8.2,11.5,2.3,2.3,4.0,0,0,0,0,0,18.7,44.19954768258613,47.997779538505156,0.0,0.0,0.0,0.0,67.98,696.142,46.7,0.0,63.217,19.821,0.6899999999999977,136.812,37.7713,505.878,10.840462805799088,10.194893239793403,1,0,0.0,0.0
2016-04-18,10.2,7.8,11.2,1.8,3.1,5.0,0,0,0,0,0,28.9,46.38858592097853,51.529994158760466,0.0,0.0,0.0,0.0,68.52,721.814,48.4,0.688,102.719,19.447,0.539999999999992,137.215,41.0066,434.342,6.959322785603409,12.924828339558324,1,0,0.0,0.0
2016-04-25,12.1,7.9,11.3,2.7,2.0,4.2,0,0,0,0,0,41.0,44.678179193088255,45.687241950921816,0.0,0.0,0.0,0.0,69.76,783.195,52.6,0.0,78.752,19.986,1.240000000000009,133.988,31.3455,844.414,9.820380680108338,4.967886566818151,1,0,0.0,0.0
2016-05-02,13.9,8.0,11.8,3.0,1.8,5.8,0,0,0,0,0,54.9,47.84458617118879,44.168996920292535,0.0,0.0,0.0,0.0,70.28,810.13,54.4,1.9942,53.058,41.082,0.519999999999996,169.584,25.181099999999997,481.33500000000004,14.986310999297052,8.853414457586531,1,0,0.0,0.0
2016-05-09,14.5,7.8,11.2,3.6,1.1,5.9,0,0,0,0,0,69.4,48.012282562443524,41.54174328689166,0.0,0.0,0.0,0.0,70.21,806.512,54.1,0.0,32.096,56.013,-0.07000000000000739,349.93199999999996,13.9799,308.055,24.36886632825719,15.82894425522965,1,0,0.0,1.1139433523068367
2016-05-16,15.2,7.8,10.4,4.4,1.3,3.6,12,0,0,0,12,84.6,43.16596102398285,38.65007856528206,0.0,0.0,0.0,0.9230769230769231,70.06,798.79,53.6,7.7333,39.989,51.877,-0.14999999999999147,371.548,37.4393,282.175,19.487911390860962,49.1233231620023,1,0,1.1139433523068367,0.0
2016-05-23,16.9,7.8,9.9,4.0,1.3,3.3,0,0,0,0,0,92.8,42.31237941571459,40.02349825626237,0.0,0.0,0.0,0.0,69.46,768.03,51.6,0.0,18.688,76.933,-0.6000000000000085,532.6030000000001,0.0,176.58700000000002,39.01005688744413,0.0,1,0,0.0,0.0
2016-05-30,17.9,7.7,8.6,3.9,1.7,7.3,0,0,0,0,0,100.69999999999999,50.10104735539413,40.388327869315994,0.0,0.0,0.0,0.0,68.82,736.351,49.4,0.0,14.136,76.405,-0.6400000000000006,534.027,15.825700000000001,167.375,48.64898255813954,50.19362193853007,1,0,0.0,0.0
2016-06-07,20.1,8.0,8.2,2.7,2.7,7.8,0,0,0,0,0,110.60000000000001,50.75095382755331,45.687241950921816,0.0,0.0,0.0,0.0,67.93,693.797,46.6,0.4327,18.523,78.317,-0.7799999999999869,530.682,0.7678,100.116,35.537417405111924,4.029605993116816,1,0,0.0,0.0
2016-06-13,22.1,8.2,9.7,2.7,2.5,7.3,0,0,0,0,0,120.6,50.10104735539413,45.687241950921816,0.0,0.0,0.0,0.0,67.26,662.892,44.5,0.0552,13.498,76.749,-0.7800000000000011,530.054,3.5005,112.556,45.72299627534833,16.339550767903063,1,0,0.0,0.0
2016-06-20,23.1,8.3,8.6,2.3,3.0,8.0,0,0,0,0,0,129.79999999999998,50.99932152387919,47.997779538505156,0.0,0.0,0.0,0.0,66.6,633.378,42.5,3.2715,18.06,69.136,-0.6600000000000108,475.93499999999995,14.328499999999998,134.345,33.23074501573977,50.385567605009406,1,0,0.0,2.2227164711475833
2016-06-27,23.3,8.4,8.2,2.1,3.1,12.2,166,0,166,0,0,138.6,55.13908668656166,49.30868286244967,0.0,0.9940119760479041,0.0,0.0,66.09,611.195,41.0,0.0,19.59,59.453,-0.5099999999999909,425.458,29.364799999999995,168.709,29.684069936862556,73.61712742635923,1,0,2.2227164711475833,2.775974331129369
2016-07-04,23.3,8.3,6.3,2.2,8.5,13.1,596,540,30,0,26,146.70000000000002,55.837325978331705,48.638329437150865,0.9045226130653267,0.05025125628140704,0.0,0.04355108877721943,68.11,702.264,47.1,92.556,842.346,34.864,2.019999999999996,347.337,201.0144,1401.3809999999999,0.8327116035411326,49.786569165440774,1,0,2.775974331129369,0.0
2016-07-11,23.7,8.0,7.7,1.3,20.3,7.7,0,0,0,0,0,153.5,50.62437142611306,56.21933094902345,0.0,0.0,0.0,0.0,75.16,1086.143,72.9,2.6503,112.51,233.834,7.049999999999997,1289.408,130.8995,5732.442000000001,9.56869879305788,29.438313406850536,1,0,0.0,2.4756711883244296
2016-07-18,23.0,7.8,5.8,2.1,14.2,5.9,298,160,94,0,44,158.6,48.012282562443524,49.30868286244967,0.5351170568561873,0.31438127090301005,0.0,0.14715719063545152,73.87,1008.537,67.7,0.0,53.888,238.627,-1.289999999999992,1350.279,15.8245,452.0650000000002,18.374453432444252,47.16208498890885,1,0,2.4756711883244296,3.2780673308886628
2016-07-25,24.3,8.1,5.8,1.8,8.0,7.6,1896,1380,286,0,230,162.8,50.49613430593732,51.529994158760466,0.7274644175013179,0.150764364786505,0.0,0.12124406958355298,72.73,942.767,63.3,0.0,19.243,71.677,-1.1400000000000006,952.691,1.1529,191.47000000000023,46.572494195524385,5.7066423541331055,1,1,3.2780673308886628,3.873378736409141
2016-08-01,24.7,8.4,5.8,1.9,8.6,5.7,7470,3000,536,458,3476,165.4,47.67397317518535,50.75088550025579,0.40155267032525765,0.0717440770981127,0.061303707669656,0.46526569401686524,72.23,914.741,61.4,0.0,28.364,73.431,-0.5,482.80899999999997,9.1003,158.43200000000024,31.151784498024792,27.55849981622255,1,1,3.873378736409141,2.571708831808688
2016-08-08,25.6,8.1,4.1,1.9,7.0,3.3,372,80,0,246,46,167.9,42.31237941571459,50.75088550025579,0.21447721179624665,0.0,0.6595174262734584,0.12332439678284182,71.83,892.677,59.9,3.1546,12.666,50.74,-0.4000000000000057,402.72400000000005,24.097099999999998,147.3480000000002,65.32101565930046,65.41699585029787,1,0,2.571708831808688,3.5333907080175515
2016-08-16,26.1,8.4,4.0,2.6,5.0,3.9,3414,3236,0,72,106,170.7,43.95117998626024,46.231080077154644,0.9475841874084919,0.0,0.021083455344070277,0.031039531478770133,71.4,869.308,58.3,0.0,7.393,51.137,-0.39000000000000057,343.05199999999996,2.287,97.91900000000024,103.57536041939711,7.931336992893155,1,1,3.5333907080175515,3.313234291694724
2016-08-22,25.6,8.3,4.7,1.9,5.1,4.5,2056,1760,0,26,270,173.0,45.35499926237525,50.75088550025579,0.8556149732620321,0.0,0.012639766650461837,0.13125911521633446,71.03,849.489,57.0,0.0,9.266,52.426,-0.4399999999999977,345.80100000000004,1.5603,72.67400000000022,82.74780829924022,7.323523906669903,1,1,3.313234291694724,2.2624510897304293
2016-08-29,25.0,7.7,5.6,1.8,5.3,7.2,182,42,0,96,44,174.3,49.96573486527592,51.529994158760466,0.22950819672131148,0.0,0.5245901639344263,0.24043715846994534,70.53,823.129,55.2,0.3895,9.225,51.602,-0.5,380.211,19.1891,75.11700000000022,80.50161369193154,95.85121457887172,1,0,2.2624510897304293,3.699751031689514
